file_name,program_name,start_time,end_time,transcription,start_time_ms,end_time_ms,avg_confidence
73389.wav,رباعية قاسية تنهي سلسلة انتصارات الهلال.mp3,747.5,754.4,الملعب، المباراة لسّة قائمة. صح أنه ملعب صعب، صخب «الأنفيلد» لكن احنا ريال مدريد، لازم نوقف على ر جولنا. هل,747500,754400,0.94
73390.wav,رباعية قاسية تنهي سلسلة انتصارات الهلال.mp3,754.4,761.14,في لحظات الشك اللي مر فيها الهلال، شفت أحد يتكلم مع اللعيبة؟ شفت اللعيبة يكلمون بعض؟ شفت فيه لغة؟ فيه,754400,761140,0.98
73391.wav,رباعية قاسية تنهي سلسلة انتصارات الهلال.mp3,761.14,768.14,حوار؟ فيه خطاب ما بينهم؟ ولّا كل واحد منزّل رأسه في الأرض أو يلوّم على الثاني؟ قطعًا أنا في ظني,761140,768140,0.99
73392.wav,رباعية قاسية تنهي سلسلة انتصارات الهلال.mp3,768.14,774.98,هي أسوأ مباراة للهلال كأداء، من الخمسة اللي خسر فيها التعاون في بطولة,768140,774980,0.97
73394.wav,رباعية قاسية تنهي سلسلة انتصارات الهلال.mp3,781.5,788.44,الأقل قدّم شوط ثاني رائع جدَّا. صح أن الهلال سجّل هدفين وطلع من المباراة بفارق هدفين، لكن أنا إذا بعطي,781500,788440,0.96
73395.wav,رباعية قاسية تنهي سلسلة انتصارات الهلال.mp3,788.44,795.2,وصف للمباراة، الهلال عوقِب في هذه المباراة بأقل مما يستحق. الهلال ما كان يستحق أن يطلع من,788440,795200,0.99
73396.wav,رباعية قاسية تنهي سلسلة انتصارات الهلال.mp3,795.2,802.44,المباراة ذي بفارق هدفين. أنت بتقيسها بتقول أنا وصلت، أنا سجّلت، كرة سالم لو دخلت، لا,795200,802440,0.98
73399.wav,رباعية قاسية تنهي سلسلة انتصارات الهلال.mp3,816.38,823.24,أن ينام وما يذاكر. المنطق، العدل أنك تأخذ صفر، جاء اختيارات، صح وخطأ،,816380,823240,0.97
73400.wav,رباعية قاسية تنهي سلسلة انتصارات الهلال.mp3,823.48,830.2,طلع أخذ عشرة من أربعين. العشرة ذي أنت ما تستاهلها، أنت ما تستاهلها قياسًا بأنك ما ذاكرت، أنت ما تستاهل,823480,830200,0.97
73401.wav,رباعية قاسية تنهي سلسلة انتصارات الهلال.mp3,830.2,837.04,تخرج من ملعب العين بفارق هدفين قياسًا بالكوارث اللي أنت ارتكبتها في المباراة. علي البليهي وكوليبالي كل واحد منكم فوق,830200,837040,0.97
73402.wav,رباعية قاسية تنهي سلسلة انتصارات الهلال.mp3,837.04,844.4,الثلاثين سنة، وكل واحد منكم يرتكب خطأ في لحظة مرة مفصلية للهلال في المباراة. بعد 2-0 لما بدأ الهلال شوي,837040,844400,0.99
73403.wav,رباعية قاسية تنهي سلسلة انتصارات الهلال.mp3,844.4,851.2,يوقف على رجوله، أنت يا علي البليهي ترتكب هذا الخطأ! شوط المباراة الثاني يدخل الهلال ويضع العين تحت الضغط ويسجّل هدف وتبدو,844400,851200,0.98
73404.wav,رباعية قاسية تنهي سلسلة انتصارات الهلال.mp3,851.2,857.96,لك المباراة كمان لو أن الشوط الثاني بيكون عسير وطويل على العين، ترجّعهم مرة ثانية ببل نتي ما كان له أي داعي,851200,857960,0.98
73408.wav,رباعية قاسية تنهي سلسلة انتصارات الهلال.mp3,878.74,885.54,ما هو لأنه لعب على دفاع الهلال المتقدّم، ولا أنه وظّف سفيان رحيمي، هذه كلها تفاصيل مهمة.,878740,885540,0.95
73410.wav,رباعية قاسية تنهي سلسلة انتصارات الهلال.mp3,892.7,899.6,تكون من تسعين دقيقة، ستين أو سبعين دقيقة، خلّها عشرين أو ثلاثين دقيقة. قلّصها، قلّصها من خلال أيش؟ أنا لو,892700,899600,0.96
73411.wav,رباعية قاسية تنهي سلسلة انتصارات الهلال.mp3,899.6,906.24,سمحت للهلال أن يطلع ويضغطني، يدخل في جو المباراة، بيأكلني، لازم أبدأ عليه بقوة، لازم أضغط،,899600,906240,0.96
73413.wav,رباعية قاسية تنهي سلسلة انتصارات الهلال.mp3,912.92,919.54,ل ياقيًّا أنه ما يقدر ي كمّل التسعين دقيقة بالشكل اللي هو لعب فيه. وكان ، بأمانة، فريقه على مستوى كل لاعب,912920,919540,0.94
73414.wav,رباعية قاسية تنهي سلسلة انتصارات الهلال.mp3,919.54,926.28,كأداء فردي، الثنائيات كل كرة يدخل فيها، الصراعات الهوائية، سباق السرعات، كل المواقف اللي تقدر,919540,926280,0.97
73415.wav,رباعية قاسية تنهي سلسلة انتصارات الهلال.mp3,926.28,933.34,تقيس فيها جانب بدني، وأكيد أن فيصل يمكن يركّز على الأمور هذه بشكل أكبر ما بين لاعب هلالي ولاعب إماراتي، كانت,926280,933340,0.96
73416.wav,رباعية قاسية تنهي سلسلة انتصارات الهلال.mp3,933.34,940.2,دائمًا الأفضلية موجودة لهم. واستخدم الحل السحري الفتّاك اللي ضرب فيه,933340,940200,0.93
73417.wav,رباعية قاسية تنهي سلسلة انتصارات الهلال.mp3,940.2,946.88,النصر في مباراتيّ دور الثمانية، استخدمه ضد الهلال؛ اللي هو سفيان رحيمي. يعني لك أن تتخيل أن في الثلاث,940200,946880,0.97
73418.wav,رباعية قاسية تنهي سلسلة انتصارات الهلال.mp3,946.88,954.24,مباريات رحيمي مسدد على المرمى ثمان تسديدات ومسجّل منها ست أهداف. صحيح أنك,946880,954240,0.99
73420.wav,رباعية قاسية تنهي سلسلة انتصارات الهلال.mp3,961.5,965.28,توقّت للكرة، كل هذا لو ما بتنهي الكرة بشكل صحيح...,961500,965280,0.97
73422.wav,رباعية قاسية تنهي سلسلة انتصارات الهلال.mp3,980.86,998.48,دائمًا يتسدد في زوايا ضيقة وصعبة على الحارس. لما يوصل اللاعب، لاعب جودته عالية جدَّا. وأعتقد أن وحدة من الأشياء اللي تعّبت الهلال في المباراة أن هذا النمط من المهاجمين مش موجود عندنا في الدوري. اليوم,980860,998480,0.97
73423.wav,رباعية قاسية تنهي سلسلة انتصارات الهلال.mp3,998.48,1012.48,من الأندية الكبيرة الممكن تؤذيك في الدوري؟ اتحاد مهاجمه بنزيما، وعندهم حمد الله، والنصر كريستيانو، الأهلي تتكلم عن فراس ال بريكان أو فيرمينو، الشباب ديالو، الاتفاق موسى ديمبيلي، التعاون جواو,998480,1012480,0.99
73424.wav,رباعية قاسية تنهي سلسلة انتصارات الهلال.mp3,1012.48,1018.94,بيدرو. مين المهاجم اللي عندنا في الدوري، اللي نقطة قوته أن يأخذ الكرة وراء المدافعين؟,1012480,1018940,0.98
73425.wav,رباعية قاسية تنهي سلسلة انتصارات الهلال.mp3,1020.28,1026.22,اللي يلعب في المساحات. ولاحظ، ما هو فقط لأنه سريع، فيه مهاجمين سريعين، لكن إلى جانب السرعة، أول شيء فيه ناس تعطيك الكرة في,1020280,1026220,0.99
73426.wav,رباعية قاسية تنهي سلسلة انتصارات الهلال.mp3,1026.22,1032.1,ظهر المدافعين، الشيء الثاني التوقيت اللي تكلمنا عنه، و التركيز؛ أنك شلون تنهي الكرة.,1026220,1032099,0.98
73427.wav,رباعية قاسية تنهي سلسلة انتصارات الهلال.mp3,1032.1,1037.92,سفيان رحيمي هو سؤال لم يرد في منهج الهلال من بداية الموسم، والحقيقة أن,1032099,1037920,0.94
73429.wav,رباعية قاسية تنهي سلسلة انتصارات الهلال.mp3,1043.46,1049.38,يتعاملون معه. وأرجع وأقول أن السوء الفظيع اللي قدّمه الهلال في هذه المباراة كان,1043460,1049380,0.97
73430.wav,رباعية قاسية تنهي سلسلة انتصارات الهلال.mp3,1049.38,1055.28,يستحق أن يُعاقب عليه بأكثر من فارق هدفين، لأن فارق هدفين الهلال عنده فرصة كبيرة في,1049380,1055280,0.96
73431.wav,رباعية قاسية تنهي سلسلة انتصارات الهلال.mp3,1055.28,1061.16,مباراة الإياب. أنا أقول لك ودّي... أقدر آخذها من جانب ثاني، عرفت اللي يقول,1055280,1061160,0.99
73432.wav,رباعية قاسية تنهي سلسلة انتصارات الهلال.mp3,1061.16,1067.14,لك رقعة الشطرنج؟ هل هو أسود فيه مربعات بيض ولّا أبيض فيه مربعات سود؟ يعني تقدر تأخذها,1061160,1067140,0.98
73433.wav,رباعية قاسية تنهي سلسلة انتصارات الهلال.mp3,1067.14,1073.1,على الوجهين. أقدر أقول لك والله عودة عظيمة ل لهلال، شخصية رائعة من الهلال، الهلال رجع في,1067140,1073100,0.98
